Employer,Job Title,Base Salary,Category,city,state_id,state_name,lat,lng
SARANSH INC,Software Engineer,100000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
AYRAS TECHNOLOGIES LLC,Software Engineer,85000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
WALL STREET CONSULTING SERVICES LLC,Software Engineer,56805.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
WALL STREET CONSULTING SERVICES LLC,Software Engineer,56805.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
PAMTEN INC,Software Engineer,100000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
THE PRINCIPAL CONSULTING INC,Software Engineer,70000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
GM SOFTWARE CONSULTING INC,Software Engineer,99923.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
GM SOFTWARE CONSULTING INC,Software Engineer,99923.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
SYNOVASOFT INC,Software Engineer,60000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
AYRAS TECHNOLOGIES LLC,Software Engineer,100000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
WALL STREET CONSULTING SERVICES LLC,Software Engineer,56805.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
WALL STREET CONSULTING SERVICES LLC,Software Engineer,56805.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
KJ TECH SERVICES LLC,Software Engineer,99923.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
WALL STREET CONSULTING SERVICES LLC,Software Engineer,56805.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
PIONEX INC,Software Engineer,90000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
SARANSH INC,Software Engineer,100000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
SARANSH INC,Software Engineer,100000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
SYNOVASOFT INC,Software Engineer,60000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
APPLAB SYSTEMS INC,Software Engineer,99923.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
DOUBLEBRIDGE TECHNOLOGIES INC,Software Engineer,81411.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
APPLAB SYSTEMS INC,Software Engineer,99923.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
SARANSH INC,Software Engineer,86000.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
WALL STREET CONSULTING SERVICES LLC,Software Engineer,56805.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
GM SOFTWARE CONSULTING INC,Software Engineer,99923.0,Computer Science,Princeton,NJ,New Jersey,40.3562,-74.6693
BRILLIANT INFOTECH INC,Network Engineer,72000.0,Computer Science,Westlake,OH,Ohio,41.4524,-81.9294
BUDGET DUMPSTER LLC,Machine Learning Engineer,137779.0,Data Science,Westlake,OH,Ohio,41.4524,-81.9294
BRILLIANT INFOTECH INC,Network Engineer,72000.0,Computer Science,Westlake,OH,Ohio,41.4524,-81.9294
EGURU SOLUTION LLC,Network Engineer,72426.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Network Engineer,80538.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Network Engineer,72426.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Network Engineer,80538.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Data Engineer,94016.0,Data Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Data Engineer,94016.0,Data Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Software Engineer,94016.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Software Engineer,94016.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Software Engineer,94016.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Software Engineer,94016.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Software Engineer,94016.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
EGURU SOLUTION LLC,Software Engineer,94016.0,Computer Science,Inverness,IL,Illinois,42.1153,-88.1019
SELECT MINDS LLC,Network Engineer,72675.0,Computer Science,Livonia,MI,Michigan,42.3972,-83.3733
SOOTHSAYER ANALYTICS LLC,Data Scientist,75000.0,Data Science,Livonia,MI,Michigan,42.3972,-83.3733
SOOTHSAYER ANALYTICS LLC,Data Scientist,75000.0,Data Science,Livonia,MI,Michigan,42.3972,-83.3733
SOOTHSAYER ANALYTICS LLC,Data Scientist,80000.0,Data Science,Livonia,MI,Michigan,42.3972,-83.3733
SOOTHSAYER ANALYTICS LLC,Data Scientist,80000.0,Data Science,Livonia,MI,Michigan,42.3972,-83.3733
SELECT MINDS LLC,Network Engineer,72675.0,Computer Science,Livonia,MI,Michigan,42.3972,-83.3733
SOOTHSAYER ANALYTICS LLC,Data Scientist,75000.0,Data Science,Livonia,MI,Michigan,42.3972,-83.3733
SOOTHSAYER ANALYTICS LLC,Data Scientist,75000.0,Data Science,Livonia,MI,Michigan,42.3972,-83.3733
SOOTHSAYER ANALYTICS LLC,Data Scientist,80000.0,Data Science,Livonia,MI,Michigan,42.3972,-83.3733
SOOTHSAYER ANALYTICS LLC,Data Scientist,80000.0,Data Science,Livonia,MI,Michigan,42.3972,-83.3733
IPS ASSEMBLY CORPORATION,Software Engineer,85405.0,Computer Science,Livonia,MI,Michigan,42.3972,-83.3733
ESHOCAN LLC,Software Engineer,85405.0,Computer Science,Livonia,MI,Michigan,42.3972,-83.3733
JLAN USA TECHNOLOGIES,Software Engineer,80000.0,Computer Science,Livonia,MI,Michigan,42.3972,-83.3733
IPS ASSEMBLY CORPORATION,Software Engineer,85405.0,Computer Science,Livonia,MI,Michigan,42.3972,-83.3733
BEYONDCAREER LLC,Software Engineer,80163.0,Computer Science,Livonia,MI,Michigan,42.3972,-83.3733
ESHOCAN LLC,Software Engineer,85405.0,Computer Science,Livonia,MI,Michigan,42.3972,-83.3733
LORVENK TECHNOLOGIES LLC,Network Engineer,72966.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
LORVENK TECHNOLOGIES LLC,Network Engineer,72966.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
SERVESYS CORPORATION,Network Engineer,85000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
DONATO TECHNOLOGIES INC,Network Engineer,91042.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
RAM TEK COMMUNICATIONS LLC,Network Engineer,92000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
SOUTHWEST AIRLINES CO,Network Engineer,115918.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
COPART INC,Network Engineer,119985.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
SCHONFELD STRATEGIC ADVISORS LLC,Network Engineer,160000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
UT SOUTHWESTERN MEDICAL CENTER,Data Scientist,60000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ORM TECHNOLOGIES LLC,Data Scientist,80267.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,98000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,98000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
AMERICAN TECH VISION SOLUTIONS LLC,Data Scientist,98000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
INNOVA SOLUTIONS INC,Data Scientist,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,99960.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
BRILLIO LLC,Data Scientist,103000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SPECTRAL MD INC,Data Scientist,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
THE PNC FINANCIAL SERVICES GROUP INC,Data Scientist,106000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
THE PNC FINANCIAL SERVICES GROUP INC,Data Scientist,106000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
COPART INC,Data Scientist,107500.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,115000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,115000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MARUTHI TECHNOLOGIES INC,Data Scientist,115232.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
FORD MOTOR COMPANY,Data Scientist,117345.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ISN SOFTWARE CORPORATION,Data Scientist,120000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,120000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,123760.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
INTERNATIONAL BUSINESS MACHINES CORPORATION,Data Scientist,132704.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,140000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SPECTRAL MD INC,Data Scientist,160000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
COMPULAN CENTER INC,Data Analyst,78000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
B3R TECHNOLOGIES LLC,Data Analyst,89640.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NUMERO DATA LLC,Data Analyst,93980.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NUMERO DATA LLC,Data Analyst,93980.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SURGICAL NOTES MDP LP,Data Analyst,61190.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
A-MAX INSURANCE SERVICES INC,Data Analyst,79000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
APEX FINTECH SERVICES LLC,Data Analyst,80267.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
VALIANT ENTERPRISES LLC,Data Analyst,80267.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ACCELERIZE 360 INC,Data Analyst,80267.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NANTEZ INC,Data Analyst,82000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NANTEZ INC,Data Analyst,82000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ENERGY VAULT INC,Data Analyst,82400.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EEPLUS INC,Data Analyst,84800.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
INFINICS INC,Data Analyst,97739.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
DBR DIGITAL SERVICES LLC,Data Analyst,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
DBR DIGITAL SERVICES LLC,Data Analyst,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ASSETMARK FINANCIAL HOLDINGS INC,Data Analyst,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ASSETMARK FINANCIAL HOLDINGS INC,Data Analyst,109200.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ASSETMARK FINANCIAL HOLDINGS INC,Data Analyst,109200.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
LIVE NATION WORLDWIDE INC,Data Analyst,119025.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
LORVENK TECHNOLOGIES LLC,Network Engineer,72966.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
LORVENK TECHNOLOGIES LLC,Network Engineer,72966.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
SERVESYS CORPORATION,Network Engineer,85000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
DONATO TECHNOLOGIES INC,Network Engineer,91042.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
RAM TEK COMMUNICATIONS LLC,Network Engineer,92000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
SOUTHWEST AIRLINES CO,Network Engineer,115918.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
COPART INC,Network Engineer,119985.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
SCHONFELD STRATEGIC ADVISORS LLC,Network Engineer,160000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
UT SOUTHWESTERN MEDICAL CENTER,Data Scientist,60000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ORM TECHNOLOGIES LLC,Data Scientist,80267.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,98000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,98000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
AMERICAN TECH VISION SOLUTIONS LLC,Data Scientist,98000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
INNOVA SOLUTIONS INC,Data Scientist,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,99960.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
BRILLIO LLC,Data Scientist,103000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SPECTRAL MD INC,Data Scientist,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
THE PNC FINANCIAL SERVICES GROUP INC,Data Scientist,106000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
THE PNC FINANCIAL SERVICES GROUP INC,Data Scientist,106000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
COPART INC,Data Scientist,107500.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,115000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,115000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MARUTHI TECHNOLOGIES INC,Data Scientist,115232.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
FORD MOTOR COMPANY,Data Scientist,117345.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,119000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ISN SOFTWARE CORPORATION,Data Scientist,120000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,120000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,123760.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
INTERNATIONAL BUSINESS MACHINES CORPORATION,Data Scientist,132704.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
WAL-MART ASSOCIATES INC,Data Scientist,140000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SPECTRAL MD INC,Data Scientist,160000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MOTIVITY LABS INC,Qa Engineer,74381.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
CIGNITI TECHNOLOGIES INC,Qa Engineer,85000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
TANGO MANAGEMENT CONSULTING LLC,Qa Engineer,115000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
LAW OFFICES OF WILLIAM CHU,Business Analyst,64000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EXCEL-EST LLC,Business Analyst,67080.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EQUINOX IT SOLUTIONS LLC,Business Analyst,72966.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
GEOMATRIX SOFTWARE SERVICES INC,Business Analyst,75000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CORNERSTONE BUILDING BRANDS INC,Business Analyst,82000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CORNERSTONE BUILDING BRANDS INC,Business Analyst,82000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CLOUDBERYL LLC,Business Analyst,83408.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ADROIT INNOVATIVE SOLUTIONS INC,Business Analyst,83408.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
PHOTON INFOTECH INC,Business Analyst,86400.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
HITACHI VANTARA LLC,Business Analyst,86861.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
TECHNOLOGY HUB INC,Business Analyst,86861.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
TERA CLOUDX INC,Business Analyst,86861.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EVIDEN USA INC,Business Analyst,86861.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
HEXAWARE TECHNOLOGIES INC,Business Analyst,87000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
THINKLUSIVE INC,Business Analyst,95514.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EXCELON SOLUTIONS LLC,Business Analyst,97739.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
COMPULAN CENTER INC,Data Analyst,78000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
B3R TECHNOLOGIES LLC,Data Analyst,89640.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NUMERO DATA LLC,Data Analyst,93980.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NUMERO DATA LLC,Data Analyst,93980.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SURGICAL NOTES MDP LP,Data Analyst,61190.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
A-MAX INSURANCE SERVICES INC,Data Analyst,79000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
APEX FINTECH SERVICES LLC,Data Analyst,80267.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
VALIANT ENTERPRISES LLC,Data Analyst,80267.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ACCELERIZE 360 INC,Data Analyst,80267.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NANTEZ INC,Data Analyst,82000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NANTEZ INC,Data Analyst,82000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ENERGY VAULT INC,Data Analyst,82400.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EEPLUS INC,Data Analyst,84800.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
INFINICS INC,Data Analyst,97739.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
DBR DIGITAL SERVICES LLC,Data Analyst,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
DBR DIGITAL SERVICES LLC,Data Analyst,100000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ASSETMARK FINANCIAL HOLDINGS INC,Data Analyst,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ASSETMARK FINANCIAL HOLDINGS INC,Data Analyst,109200.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ASSETMARK FINANCIAL HOLDINGS INC,Data Analyst,109200.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
LIVE NATION WORLDWIDE INC,Data Analyst,119025.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ISITE TECHNOLOGIES INC,Cyber Security Engineer,74027.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
APTIVA CORP,Cyber Security Engineer,95000.0,Computer Science,Dallas,TX,Texas,32.7935,-96.7667
DIGITAL INTELLIGENCE SYSTEMS LLC,Data Engineer,93980.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
PSOLV LLC,Data Engineer,67080.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MARUTHI TECHNOLOGIES INC,Data Engineer,80850.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
KAURUM TECHNOLOGIES LLC,Data Engineer,80850.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
TEKINVADERZ LLC,Data Engineer,83886.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SLESHA IT INC,Data Engineer,85197.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MAGISTA INC,Data Engineer,97739.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MAGISTA INC,Data Engineer,97739.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CERVELLO INC A KEARNEY COMPANY,Data Engineer,98000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SAVANTIC TECHNOLOGIES INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SAVANTIC TECHNOLOGIES INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SAVANTIC TECHNOLOGIES INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SAVANTIC TECHNOLOGIES INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
TEK GIGZ LLC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EXCENTUS CORPORATION,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MARUTHI TECHNOLOGIES INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SANQUEST INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MARUTHI TECHNOLOGIES INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
PROGRESS SOLUTIONS INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
PROGRESS SOLUTIONS INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CIPHERNINE INC,Data Engineer,98904.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NEOTEK SOLUTIONS LLC,Data Engineer,99000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
NEOTEK SOLUTIONS LLC,Data Engineer,99000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ANALYTICS9 SOLUTIONS INC,Data Engineer,99000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ANALYTICS9 SOLUTIONS INC,Data Engineer,99000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
THE WIMR GROUP LLC,Data Engineer,103000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
TENET EMPLOYMENT INC,Data Engineer,105000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
APEX FINTECH SERVICES LLC,Data Engineer,108000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EFICENS SYSTEMS INC,Data Engineer,113000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CYMA SYSTEMS INC,Data Engineer,113000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
SOFTWARE BLOC LLC,Data Engineer,113000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
TEK GIGZ LLC,Data Engineer,115000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
MARUTHI TECHNOLOGIES INC,Data Engineer,115232.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CAREMARK LLC,Data Engineer,130000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
LAW OFFICES OF WILLIAM CHU,Business Analyst,64000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EXCEL-EST LLC,Business Analyst,67080.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
EQUINOX IT SOLUTIONS LLC,Business Analyst,72966.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
GEOMATRIX SOFTWARE SERVICES INC,Business Analyst,75000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CORNERSTONE BUILDING BRANDS INC,Business Analyst,82000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CORNERSTONE BUILDING BRANDS INC,Business Analyst,82000.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
CLOUDBERYL LLC,Business Analyst,83408.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
ADROIT INNOVATIVE SOLUTIONS INC,Business Analyst,83408.0,Data Science,Dallas,TX,Texas,32.7935,-96.7667
